,time,drug,wm,output,correct,trial
0,0.0,GFC,0.0001843108016706175,-0.503795043416934,0,3
1,0.01,GFC,0.01260675353536903,-0.38960240138111146,0,3
2,0.02,GFC,0.0008419419317660165,0.6803916926935556,1,3
3,0.03,GFC,0.003060881875585003,-0.13787046866337016,0,3
4,0.04,GFC,0.0037268727943214957,-0.6285714731493344,0,3
5,0.05,GFC,0.0066046024724371695,0.15131681334327873,1,3
6,0.06,GFC,0.0030545754472553963,0.12059420957719703,1,3
7,0.07,GFC,0.005369538079371643,0.6881827662133937,1,3
8,0.08,GFC,0.005186482351756109,-0.2862245265328515,0,3
9,0.09,GFC,0.009778651817242,-0.17341914245184703,0,3
10,0.1,GFC,0.008062846953574728,-0.0593248355634018,0,3
11,0.11,GFC,0.004066437688610502,-0.5710731701555769,0,3
12,0.12,GFC,0.010003777360436844,0.10040198629112518,1,3
13,0.13,GFC,0.009471176978197484,-0.29787508318577727,0,3
14,0.14,GFC,0.0023842924993630415,0.015661251845614815,1,3
15,0.15,GFC,0.0017524811163984067,0.5852563910665318,1,3
16,0.16,GFC,0.011258015348162809,-0.7418888989780288,0,3
17,0.17,GFC,0.0027325632955702878,-0.28749404241789955,0,3
18,0.18,GFC,0.017970794696066113,-0.1944076112167013,0,3
19,0.19,GFC,0.006355721607288676,0.5700795040162187,1,3
20,0.2,GFC,0.00620062833036762,0.11729701273572077,1,3
21,0.21,GFC,0.008156124460002127,-1.0765414090127856,0,3
22,0.22,GFC,0.0008756663394954628,-0.6518921769185378,0,3
23,0.23,GFC,0.001597006688769713,-0.4005881678472074,0,3
24,0.24,GFC,0.009077113881958783,-0.5869075701208442,0,3
25,0.25,GFC,0.015529685932342576,0.3742598830214994,1,3
26,0.26,GFC,0.004285920775458234,0.2875715163880731,1,3
27,0.27,GFC,0.005776702314612114,0.3057569220633852,1,3
28,0.28,GFC,0.006610474506847583,-0.44966480175293244,0,3
29,0.29,GFC,0.013600725372737729,-0.017194450649094,0,3
30,0.3,GFC,0.010206613977535773,-0.3947445176482781,0,3
31,0.31,GFC,0.012871234201286327,-0.1862318282468105,0,3
32,0.32,GFC,0.007360229523392775,0.6434464292297161,1,3
33,0.33,GFC,0.01845285770742964,0.25028850630821825,1,3
34,0.34,GFC,0.013239245155633121,-0.9421249102182457,0,3
35,0.35000000000000003,GFC,0.012202959545746475,-1.0416238877321284,0,3
36,0.36,GFC,0.010066675866627206,-1.164806231376477,0,3
37,0.37,GFC,0.013506721896753462,0.35341556716949635,1,3
38,0.38,GFC,0.015790323735497453,0.2990178701729108,1,3
39,0.39,GFC,0.01143950210921413,0.6307951405538268,1,3
40,0.4,GFC,0.006646319194887664,0.49000063732821697,1,3
41,0.41000000000000003,GFC,0.011151759954323402,0.20210841616127193,1,3
42,0.42,GFC,0.003464900677150169,-0.13493911446090018,0,3
43,0.43,GFC,0.0016224422555352943,-0.5890223433949984,0,3
44,0.44,GFC,0.003311540102332769,-0.4087943174945583,0,3
45,0.45,GFC,0.02186233544471817,-0.20300474253791984,0,3
46,0.46,GFC,0.012262014480931959,-0.9579479507684053,0,3
47,0.47000000000000003,GFC,0.0071749026046335,-0.4250101061273217,0,3
48,0.48,GFC,0.00914669953650139,-0.40581689325611886,0,3
49,0.49,GFC,0.01339414853643314,0.770183781269672,1,3
50,0.5,GFC,0.0086227867928416,-0.38234787907455253,0,3
51,0.51,GFC,0.014108793500834447,-0.2557552840494778,0,3
52,0.52,GFC,0.00812664724007535,-0.4268820328880506,0,3
53,0.53,GFC,0.00018079236279056402,-0.2925685239330182,0,3
54,0.54,GFC,0.014834787643605952,0.2904914010981739,1,3
55,0.55,GFC,0.009150495909520329,-0.8843854544452111,0,3
56,0.56,GFC,0.009138456863995783,0.44995535098643585,1,3
57,0.5700000000000001,GFC,0.013803926452987078,-0.06322811171226955,0,3
58,0.58,GFC,0.018646229596687602,-0.1902848370225996,0,3
59,0.59,GFC,0.016378576787667368,0.08260451039416819,1,3
60,0.6,GFC,0.016552661171407357,-0.5000930198307836,0,3
61,0.61,GFC,0.017338327108082557,-1.0094294998886704,0,3
62,0.62,GFC,0.01721495368675486,0.7355840417966741,1,3
63,0.63,GFC,0.014801264198219501,0.19046578587771754,1,3
64,0.64,GFC,0.013895500414778375,0.1699537923627105,1,3
65,0.65,GFC,0.017761640072852136,-0.09257738034015663,0,3
66,0.66,GFC,0.013441417400885131,-0.7561132827478072,0,3
67,0.67,GFC,0.009807028315863848,-0.8420925174160265,0,3
68,0.68,GFC,0.006488529626919582,0.5740624042677116,1,3
69,0.6900000000000001,GFC,0.011549117017390387,-0.8859191158404807,0,3
70,0.7000000000000001,GFC,0.017929707516812766,0.4790051024794178,1,3
71,0.71,GFC,0.019317761942810947,-0.35098221329709883,0,3
72,0.72,GFC,0.011266158295515902,0.13958949423900963,1,3
73,0.73,GFC,0.01285483655331544,0.3752106541023505,1,3
74,0.74,GFC,0.019920758687051315,-0.026833568683602038,0,3
75,0.75,GFC,0.02463279654509768,-0.5509934828350176,0,3
76,0.76,GFC,0.018850578577230888,0.07312984206495701,1,3
77,0.77,GFC,0.016958066095729432,0.18187073117666178,1,3
78,0.78,GFC,0.014327507996571742,0.2087022528579075,1,3
79,0.79,GFC,0.029724382005087216,0.156364304275332,1,3
80,0.8,GFC,0.013084699798151472,-0.3963699808056488,0,3
81,0.81,GFC,0.01504998029462434,0.16300602025219366,1,3
82,0.8200000000000001,GFC,0.022748531267223326,0.6792041681357555,1,3
83,0.8300000000000001,GFC,0.020351194122471758,0.16957607041927583,1,3
84,0.84,GFC,0.015709290984263748,0.586911281870373,1,3
85,0.85,GFC,0.01659576874442943,-0.8010380127147676,0,3
86,0.86,GFC,0.025813408984934276,-0.7232406556937667,0,3
87,0.87,GFC,0.03036915208910808,0.33831858688997674,1,3
88,0.88,GFC,0.027589820998057138,-1.048897867682082,0,3
89,0.89,GFC,0.027229781802552793,-0.1892226996640786,0,3
90,0.9,GFC,0.019260913973265313,-0.45515779887722846,0,3
91,0.91,GFC,0.017410918719236494,0.09027230820447009,1,3
92,0.92,GFC,0.013578623760680976,-0.7926607192369661,0,3
93,0.93,GFC,0.02903642016918582,-0.3789245445283242,0,3
94,0.9400000000000001,GFC,0.01749764938362878,-0.2350839732979415,0,3
95,0.9500000000000001,GFC,0.02285978584443369,0.482576413533767,1,3
96,0.96,GFC,0.017617640421797483,0.4815468130500872,1,3
97,0.97,GFC,0.0168360744944066,-0.6611261866966203,0,3
98,0.98,GFC,0.02402997774311143,0.14722289466597333,1,3
99,0.99,GFC,0.0219112550511073,-0.5826039000240506,0,3
100,1.0,GFC,0.018640270293291676,-0.36687171996489204,0,3
101,1.01,GFC,0.01140721464611046,-0.07661076264053324,0,3
102,1.02,GFC,0.025719671452387828,-0.30234354391368923,0,3
103,1.03,GFC,0.022083541057308517,0.13518313329680845,1,3
104,1.04,GFC,0.018927117126495165,0.522450727532661,1,3
105,1.05,GFC,0.02683895085016854,0.23712484258385624,1,3
106,1.06,GFC,0.02795030463075782,-1.009731821000044,0,3
107,1.07,GFC,0.02695406437414969,-1.1638514142833347,0,3
108,1.08,GFC,0.022824700697918684,-0.5527614620863825,0,3
109,1.09,GFC,0.02688122882660811,-0.6555738235112021,0,3
110,1.1,GFC,0.028032942809534944,0.016020501324898878,1,3
111,1.11,GFC,0.03399474504596199,-0.3407942796517078,0,3
112,1.12,GFC,0.021613764302898325,0.03277581160185655,1,3
113,1.1300000000000001,GFC,0.02002130607418427,-0.7985964479833991,0,3
114,1.1400000000000001,GFC,0.031938702942932655,0.12462894926370208,1,3
115,1.1500000000000001,GFC,0.035570496373793996,-0.5339426831909722,0,3
116,1.16,GFC,0.041136053460197254,0.20710925877991426,1,3
117,1.17,GFC,0.033717419993206516,0.23466188297540247,1,3
118,1.18,GFC,0.026766077262640603,0.23922783051755228,1,3
119,1.19,GFC,0.03537835146247212,-0.5109600500639999,0,3
120,1.2,GFC,0.01800602910696144,-0.4233445748509421,0,3
121,1.21,GFC,0.03403746009931711,-0.7749432742089462,0,3
122,1.22,GFC,0.024941530270958242,-0.6420445657927734,0,3
123,1.23,GFC,0.029724430527237458,0.13223677126891947,1,3
124,1.24,GFC,0.031027604612461297,0.24574564380347594,1,3
125,1.25,GFC,0.0388790629874844,-0.180552567641665,0,3
126,1.26,GFC,0.022642940402642357,-0.48192082186993,0,3
127,1.27,GFC,0.03055690846427002,-0.6908054908654623,0,3
128,1.28,GFC,0.03357690766055658,-0.7150541059102224,0,3
129,1.29,GFC,0.03793121600956592,0.09568750599572898,1,3
130,1.3,GFC,0.030066147097737313,-0.08592727752441072,0,3
131,1.31,GFC,0.03447920161852447,-0.40586694998967643,0,3
132,1.32,GFC,0.045948894441512955,0.5025038722905857,1,3
133,1.33,GFC,0.025109263824928094,0.14615458214392074,1,3
134,1.34,GFC,0.039973416381311605,-0.5491177075847826,0,3
135,1.35,GFC,0.03184073455249541,-0.6619687692257921,0,3
136,1.36,GFC,0.031541078020316346,-0.33793540586957677,0,3
137,1.37,GFC,0.03411581793687919,-0.06939904580107457,0,3
138,1.3800000000000001,GFC,0.04362181156657349,-0.2982977846557913,0,3
139,1.3900000000000001,GFC,0.0377728815495723,-0.6351240504163738,0,3
140,1.4000000000000001,GFC,0.026548336040164596,-0.4312426609619818,0,3
141,1.41,GFC,0.041421278574797105,0.2246129242211311,1,3
142,1.42,GFC,0.03998844588428197,0.2630060406954859,1,3
143,1.43,GFC,0.036711667881520006,-0.05656351149650454,0,3
144,1.44,GFC,0.041376010118229986,-0.10975348440279559,0,3
145,1.45,GFC,0.049677055165839826,0.5030361538302839,1,3
146,1.46,GFC,0.03672382215336639,0.37116765013667985,1,3
147,1.47,GFC,0.056701747530237316,-0.09044000755845727,0,3
148,1.48,GFC,0.04555116785133305,-0.7497942438135239,0,3
149,1.49,GFC,0.04818215689485739,0.6605850969321925,1,3
150,1.5,GFC,0.03755136106485805,0.2547031076077804,1,3
151,1.51,GFC,0.0402921073723874,-0.40624560188416237,0,3
152,1.52,GFC,0.053727315096951715,-0.827996944716727,0,3
153,1.53,GFC,0.038120261085303975,0.4917842773471655,1,3
154,1.54,GFC,0.03386526165102767,-0.6861862163423103,0,3
155,1.55,GFC,0.046587272491112726,-0.04736624775083452,0,3
156,1.56,GFC,0.04625348425778604,-0.27629089947453234,0,3
157,1.57,GFC,0.0489757958783194,-0.11159442092683297,0,3
158,1.58,GFC,0.04560914295853862,-0.38065996000349966,0,3
159,1.59,GFC,0.048987571050104546,-0.9322274308466685,0,3
160,1.6,GFC,0.04474388593831972,-0.194033979045283,0,3
161,1.61,GFC,0.04841932925658983,0.29199251039530316,1,3
162,1.62,GFC,0.04096347531167209,0.18903635360281332,1,3
163,1.6300000000000001,GFC,0.042568493912774744,-0.29350160979777523,0,3
164,1.6400000000000001,GFC,0.03500438073386873,-0.16539054439278789,0,3
165,1.6500000000000001,GFC,0.03877175189338084,-0.5902055082571269,0,3
166,1.6600000000000001,GFC,0.05360518456405387,-0.2271765865945955,0,3
167,1.67,GFC,0.05019791291176055,-1.007190998142273,0,3
168,1.68,GFC,0.04211394138413823,-0.014296483311365793,0,3
169,1.69,GFC,0.04110146683773418,0.1496245463903013,1,3
170,1.7,GFC,0.03714456691934098,0.06345784291312058,1,3
171,1.71,GFC,0.03817932036850884,-0.4098402057854584,0,3
172,1.72,GFC,0.05158259398213086,-0.14535018922773332,0,3
173,1.73,GFC,0.051556630251600545,-0.4690791070989888,0,3
174,1.74,GFC,0.04408789938452892,-0.7262592925502247,0,3
175,1.75,GFC,0.04721427586867071,-0.42592445789205363,0,3
176,1.76,GFC,0.041187428705327045,-0.427170641627145,0,3
177,1.77,GFC,0.04971600674969163,0.37821686392668413,1,3
178,1.78,GFC,0.050655015249133475,0.3202840033382477,1,3
179,1.79,GFC,0.054399364127551704,0.22414780768864495,1,3
180,1.8,GFC,0.04721454680873076,-0.40411639434613567,0,3
181,1.81,GFC,0.035679953385479045,0.061392832611141895,1,3
182,1.82,GFC,0.04507229417973717,-0.13296655211092717,0,3
183,1.83,GFC,0.049014050149974356,-0.6024824830408242,0,3
184,1.84,GFC,0.04599850162241999,0.31202090300202334,1,3
185,1.85,GFC,0.059286547407761514,-0.710537375136977,0,3
186,1.86,GFC,0.04540681919352285,-0.28951653334545047,0,3
187,1.87,GFC,0.046627035610514046,0.3577674261259624,1,3
188,1.8800000000000001,GFC,0.05460642311597942,0.07723316996003192,1,3
189,1.8900000000000001,GFC,0.062274404784071785,-0.18614696264859654,0,3
190,1.9000000000000001,GFC,0.04886920381969262,-0.04547367776904643,0,3
191,1.9100000000000001,GFC,0.05663988003222767,0.13095415687221695,1,3
192,1.92,GFC,0.05199763748427093,0.0952356117547752,1,3
193,1.93,GFC,0.04671173001261207,0.7672535201434812,1,3
194,1.94,GFC,0.04631906803185088,0.23280550139505518,1,3
195,1.95,GFC,0.049032796323161626,-0.9718058728373998,0,3
196,1.96,GFC,0.04855310079991709,-1.2318708629311645,0,3
197,1.97,GFC,0.06804526241736254,-0.2631798118914787,0,3
198,1.98,GFC,0.04198728998458202,-0.25281501030414166,0,3
199,1.99,GFC,0.05734204939678214,-1.0403858275219142,0,3
200,2.0,GFC,0.05429836902660264,-0.7899481965506056,0,3
201,2.0100000000000002,GFC,0.04423311441762449,-0.12249616190982102,0,3
202,2.02,GFC,0.04576813275629958,-0.8303321961296604,0,3
203,2.0300000000000002,GFC,0.05376053766440902,-0.3949397028970091,0,3
204,2.04,GFC,0.055197397928486366,-0.1634711934363347,0,3
205,2.05,GFC,0.05827660090292416,-0.04500798714090663,0,3
206,2.06,GFC,0.048092832433498746,-1.268867443744711,0,3
207,2.07,GFC,0.044157110155195634,-0.9732920747522037,0,3
208,2.08,GFC,0.04543425586429486,-1.957158418690248,0,3
209,2.09,GFC,0.06342415436727454,-0.47919062304926885,0,3
210,2.1,GFC,0.0621197992673889,0.009538222755388556,1,3
211,2.11,GFC,0.052611801829385754,0.12493383208846157,1,3
212,2.12,GFC,0.05422531819848009,-0.09493825489289094,0,3
213,2.13,GFC,0.0607971781509208,-0.04317219843327698,0,3
214,2.14,GFC,0.05951114004806364,-0.24775921184761668,0,3
215,2.15,GFC,0.04245403789024484,-0.3490736951674274,0,3
216,2.16,GFC,0.04035924535203874,-0.4355900096460966,0,3
217,2.17,GFC,0.05183339364788434,-0.05674167870249304,0,3
218,2.18,GFC,0.05330073886017613,0.1603505504629406,1,3
219,2.19,GFC,0.057082405161492475,-0.5269831116063087,0,3
220,2.2,GFC,0.04783763798999685,-0.5157380713090532,0,3
221,2.21,GFC,0.05560036828234882,-1.2021525456512612,0,3
222,2.22,GFC,0.06224269266636469,-0.371884272823736,0,3
223,2.23,GFC,0.06289834138168324,0.1801855238066732,1,3
224,2.24,GFC,0.05456261172913101,-0.06527294965886574,0,3
225,2.25,GFC,0.0625723802007998,-0.30205717414875716,0,3
226,2.2600000000000002,GFC,0.061637057691820894,0.17853680293287663,1,3
227,2.27,GFC,0.055485080531961814,-1.673936889605423,0,3
228,2.2800000000000002,GFC,0.04803770648253584,-0.29688322553036695,0,3
229,2.29,GFC,0.047020503815540855,-0.21280468795861093,0,3
230,2.3000000000000003,GFC,0.055599405839388695,-0.7295539116780324,0,3
231,2.31,GFC,0.056234701168588044,-0.306995803030086,0,3
232,2.32,GFC,0.05011361044394898,0.3736622826074719,1,3
233,2.33,GFC,0.06759846075799399,-0.23348237280141462,0,3
234,2.34,GFC,0.046701927419979535,-0.3387370678406262,0,3
235,2.35,GFC,0.05640341222702085,-0.013216988400511553,0,3
236,2.36,GFC,0.05376567920427662,-0.35674262076295427,0,3
237,2.37,GFC,0.054952119905324184,0.12737828013573282,1,3
238,2.38,GFC,0.059699857117679715,-0.9090451635191437,0,3
239,2.39,GFC,0.05025334814936215,-0.14720979238087545,0,3
240,2.4,GFC,0.05579350686142636,-0.4800902808932107,0,3
241,2.41,GFC,0.060024893896319195,-0.37514883337464333,0,3
242,2.42,GFC,0.06841593544330335,-0.35266247774121384,0,3
243,2.43,GFC,0.06278136724265228,-0.748622843010326,0,3
244,2.44,GFC,0.04735701723586782,0.03964198452266368,1,3
245,2.45,GFC,0.06079448684378827,0.14023798185786945,1,3
246,2.46,GFC,0.04928565452912834,-0.8861046869032939,0,3
247,2.47,GFC,0.06193389207527089,-0.12289515397755602,0,3
248,2.48,GFC,0.06181728600577825,-0.5860730337113857,0,3
249,2.49,GFC,0.0504612074093048,-0.3850835384096508,0,3
250,2.5,GFC,0.05802559149630636,-0.45563021137968157,0,3
251,2.5100000000000002,GFC,0.0652463978079561,0.48939947998870464,1,3
252,2.52,GFC,0.07258501262653873,-0.5366151942764361,0,3
253,2.5300000000000002,GFC,0.052430526252956994,-0.3611328792339915,0,3
254,2.54,GFC,0.06524500561641325,-0.47769708971457187,0,3
255,2.5500000000000003,GFC,0.04847554726674112,-0.7607713206696198,0,3
256,2.56,GFC,0.07143047601296759,-0.3418857938328996,0,3
257,2.57,GFC,0.06082539999389303,-0.5984275372949225,0,3
258,2.58,GFC,0.06358625470915427,0.17202259993147542,1,3
259,2.59,GFC,0.05720185430216871,-0.2319392121717147,0,3
260,2.6,GFC,0.04954063344862705,0.06470973968734164,1,3
261,2.61,GFC,0.06868283154438297,-0.7382819941251201,0,3
262,2.62,GFC,0.046387908351986015,-0.09315641532482953,0,3
263,2.63,GFC,0.05667211119019819,-0.46810724907453455,0,3
264,2.64,GFC,0.05427215685977797,-0.6492636979974176,0,3
265,2.65,GFC,0.06391074856750516,0.06730801418389351,1,3
266,2.66,GFC,0.06551427880894015,-0.5829069066985735,0,3
267,2.67,GFC,0.05001624180999811,-0.025702902444367653,0,3
268,2.68,GFC,0.056427556947165766,-0.48438205245471044,0,3
269,2.69,GFC,0.06271866272758837,0.05403237127236661,1,3
270,2.7,GFC,0.06495384255879909,-0.36642508859197126,0,3
271,2.71,GFC,0.06422892890685053,0.023788817817094902,1,3
272,2.72,GFC,0.05762999221980303,-0.8953872230986337,0,3
273,2.73,GFC,0.06613655658595538,-0.8447230067649265,0,3
274,2.74,GFC,0.05164544615063704,-0.34307476063629866,0,3
275,2.75,GFC,0.056236320965323404,0.11471014392975673,1,3
276,2.7600000000000002,GFC,0.04862093550908051,-0.11713311504766422,0,3
277,2.77,GFC,0.06256539971914571,-0.11359738160417143,0,3
278,2.7800000000000002,GFC,0.06050999843579552,0.034560042989413925,1,3
279,2.79,GFC,0.058469791585010755,-0.2872978015208014,0,3
280,2.8000000000000003,GFC,0.05938445316053758,0.2695169527620712,1,3
281,2.81,GFC,0.05978341277091763,-0.47797702955606247,0,3
282,2.82,GFC,0.053397762901689044,0.2244288531909221,1,3
283,2.83,GFC,0.06183682362732131,-0.47254074984481464,0,3
284,2.84,GFC,0.05062244251734477,0.0694056470097549,1,3
285,2.85,GFC,0.042864717956408824,0.37190741648642356,1,3
286,2.86,GFC,0.055676385551420154,0.4564152412927217,1,3
287,2.87,GFC,0.06436717178626106,-0.5413220702332032,0,3
288,2.88,GFC,0.05087947940636285,-0.5470958599739337,0,3
289,2.89,GFC,0.07220034412768321,-0.6523010247994396,0,3
290,2.9,GFC,0.05824018769430574,-1.4642975396584386,0,3
291,2.91,GFC,0.04546689486419064,0.0553817097441582,1,3
292,2.92,GFC,0.05073623797348708,0.45373639488904166,1,3
293,2.93,GFC,0.06141307061252943,-0.13339655377653614,0,3
294,2.94,GFC,0.055420695718459076,-0.26876459977708156,0,3
295,2.95,GFC,0.054145874466100564,0.5424441285482595,1,3
296,2.96,GFC,0.07014053746694471,-0.5192048241415659,0,3
297,2.97,GFC,0.056677688881336785,-1.3934320916536387,0,3
298,2.98,GFC,0.0433332269857172,-0.5054414343989411,0,3
299,2.99,GFC,0.04267974477390239,0.09881536549386177,1,3
300,3.0,GFC,0.03819534977645413,0.0018914732456682681,1,3
