,time,drug,wm,output,correct,trial
600,6.0,GFC,0.03118686313292174,0.015803918770021477,1,3
601,6.01,GFC,0.01199234580162948,-0.07249438111173191,0,3
602,6.0200000000000005,GFC,0.0423579199607518,0.2517790914387467,1,3
603,6.03,GFC,0.03181280930636944,-1.1031051351386516,0,3
604,6.04,GFC,0.024011779619855577,-0.49774791390859746,0,3
605,6.05,GFC,0.03013493256842302,-0.17640246477674104,0,3
606,6.0600000000000005,GFC,0.045928042864756664,1.0390094034286304,1,3
607,6.07,GFC,0.027948143699166095,0.4115125472257086,1,3
608,6.08,GFC,0.027996486759438312,-0.6534727242955494,0,3
609,6.09,GFC,0.03400777482354137,0.21967165996978094,1,3
610,6.1000000000000005,GFC,0.025429094226171796,0.4920955962945064,1,3
611,6.11,GFC,0.03447788863907003,0.19191796074394785,1,3
612,6.12,GFC,0.030848221158947003,0.1242803920222213,1,3
613,6.13,GFC,0.03896471554537334,-0.030658671095000478,0,3
614,6.140000000000001,GFC,0.027535522354835418,-0.349641215290749,0,3
615,6.15,GFC,0.030130618648998915,-0.20797300062635604,0,3
616,6.16,GFC,0.02961057412565461,-0.13866152084027844,0,3
617,6.17,GFC,0.03626214347792707,-0.8400327182364716,0,3
618,6.18,GFC,0.02861566763465637,0.050332834974986265,1,3
619,6.19,GFC,0.03124067400720931,-0.7381177055124382,0,3
620,6.2,GFC,0.028108313436288637,-0.29314305875496943,0,3
621,6.21,GFC,0.029999463422520637,0.21560561565385516,1,3
622,6.22,GFC,0.04061169242573551,-0.1827445536021069,0,3
623,6.23,GFC,0.04228268186310955,-0.2426400184206578,0,3
624,6.24,GFC,0.0322229987345254,-0.15291215122996404,0,3
625,6.25,GFC,0.04121593929597385,0.014186181980074486,1,3
626,6.26,GFC,0.035165356893767145,0.2643108710492875,1,3
627,6.2700000000000005,GFC,0.021798568120147854,0.6148024905742618,1,3
628,6.28,GFC,0.037708382988482635,-0.07128337450465884,0,3
629,6.29,GFC,0.02691144198336538,0.5084380858562578,1,3
630,6.3,GFC,0.026103615125930416,0.502145684492493,1,3
631,6.3100000000000005,GFC,0.019480782142749887,-0.10590653944493478,0,3
632,6.32,GFC,0.03453509239885908,-0.6747734626494162,0,3
633,6.33,GFC,0.04546269775389568,0.13938612649129833,1,3
634,6.34,GFC,0.03009859209909907,0.28121388222385546,1,3
635,6.3500000000000005,GFC,0.03419425538117983,0.7600897123210684,1,3
636,6.36,GFC,0.03328468047807957,-0.21554232995778733,0,3
637,6.37,GFC,0.03330508515111297,-0.22445772422409893,0,3
638,6.38,GFC,0.03050383735839931,-0.3752057245854173,0,3
639,6.390000000000001,GFC,0.03769617797060968,-1.235515663988852,0,3
640,6.4,GFC,0.026994042856825565,-0.4881977080436407,0,3
641,6.41,GFC,0.028589943988316956,0.41577318907285044,1,3
642,6.42,GFC,0.02794287300819092,-0.3801872124991485,0,3
643,6.43,GFC,0.01815124865242234,0.2350987639617288,1,3
644,6.44,GFC,0.039250095477195206,0.3496939839425682,1,3
645,6.45,GFC,0.029833938961029254,0.023473343941537744,1,3
646,6.46,GFC,0.02314161260421443,0.029118728253190895,1,3
647,6.47,GFC,0.028402318874972812,-0.2434499222208324,0,3
648,6.48,GFC,0.02920198790120314,0.5158247071444778,1,3
649,6.49,GFC,0.025258058103838747,0.35833891882705404,1,3
650,6.5,GFC,0.035865430001142916,0.21670031990931715,1,3
651,6.51,GFC,0.036226243599350935,-0.6606619574193002,0,3
652,6.5200000000000005,GFC,0.04828671579620196,0.17893400775795743,1,3
653,6.53,GFC,0.037938772010028224,0.41955556769393876,1,3
654,6.54,GFC,0.027571197249435464,-0.3066187238911114,0,3
655,6.55,GFC,0.03269411975742633,0.5153233931403178,1,3
656,6.5600000000000005,GFC,0.02816806249921429,0.28740341814261977,1,3
657,6.57,GFC,0.033819586328767075,0.36235755035718564,1,3
658,6.58,GFC,0.020852569492347022,0.23983782989807742,1,3
659,6.59,GFC,0.031379772515264096,-0.1346980626495317,0,3
660,6.6000000000000005,GFC,0.014170133926288892,1.1864757002986368,1,3
661,6.61,GFC,0.0236801199651283,0.7863221594559175,1,3
662,6.62,GFC,0.022959879970826373,-0.33075987761811076,0,3
663,6.63,GFC,0.030306197163780964,-0.23950294476995565,0,3
664,6.640000000000001,GFC,0.03213542158317387,0.4646979219156456,1,3
665,6.65,GFC,0.022828601571420575,-0.37591884030521683,0,3
666,6.66,GFC,0.029799661381894015,-1.543232979275634,0,3
667,6.67,GFC,0.040564878130813414,0.17127920097338659,1,3
668,6.68,GFC,0.02873743320736615,0.10252198723545096,1,3
669,6.69,GFC,0.033167504403585624,1.0887972136502353,1,3
670,6.7,GFC,0.02832727591994026,-0.11662100488925153,0,3
671,6.71,GFC,0.025420542418927612,-0.5649257300745304,0,3
672,6.72,GFC,0.0361560956000916,-0.3711369145939949,0,3
673,6.73,GFC,0.03567263494255705,-0.3248419811163933,0,3
674,6.74,GFC,0.04040632687153589,0.036906007658332185,1,3
675,6.75,GFC,0.03314907950942102,0.3604340601596791,1,3
676,6.76,GFC,0.029562626934232818,-0.549125947344847,0,3
677,6.7700000000000005,GFC,0.03578516805067622,-0.8222956218662716,0,3
678,6.78,GFC,0.027468893009741327,0.9706172209930914,1,3
679,6.79,GFC,0.03302768758566166,0.3399594774051674,1,3
680,6.8,GFC,0.031211871004196628,-0.15884941299817676,0,3
681,6.8100000000000005,GFC,0.03535191624525347,0.03738440500695099,1,3
682,6.82,GFC,0.03351192633974069,-0.2169406918015333,0,3
683,6.83,GFC,0.03460886511783786,-0.35873523918730804,0,3
684,6.84,GFC,0.031658591149709356,0.7867522863501901,1,3
685,6.8500000000000005,GFC,0.03903672273087473,-0.47751592121476044,0,3
686,6.86,GFC,0.03277956237633305,0.1643467141951772,1,3
687,6.87,GFC,0.029551167812381783,-0.0589168735169749,0,3
688,6.88,GFC,0.03397630478585697,0.0024601597186419966,1,3
689,6.890000000000001,GFC,0.03769937367161327,0.3319353323441387,1,3
690,6.9,GFC,0.026827941716807496,0.4812044279372469,1,3
691,6.91,GFC,0.03463474956909572,0.29610220806684573,1,3
692,6.92,GFC,0.03504681427002157,0.059769203129529595,1,3
693,6.93,GFC,0.028208321500586178,-0.8597643245223522,0,3
694,6.94,GFC,0.026159898773309345,0.3652641084648124,1,3
695,6.95,GFC,0.03210198493736877,0.45470113352723834,1,3
696,6.96,GFC,0.034534094833661766,-0.7170795917734151,0,3
697,6.97,GFC,0.025777373065988648,0.33937493494173315,1,3
698,6.98,GFC,0.03389207928966583,0.6673035249830708,1,3
699,6.99,GFC,0.03333117298485406,-0.8272185289045056,0,3
700,7.0,GFC,0.020206591558411292,0.3029291849137119,1,3
701,7.01,GFC,0.02261934461595713,0.057925728560145454,1,3
702,7.0200000000000005,GFC,0.03389549194568791,0.6393065478850355,1,3
703,7.03,GFC,0.03180021167500231,0.24128134636699322,1,3
704,7.04,GFC,0.029422784361932658,0.02521502674461247,1,3
705,7.05,GFC,0.03283769198120095,-0.24939928841046427,0,3
706,7.0600000000000005,GFC,0.038182228143343634,-1.0497535790907528,0,3
707,7.07,GFC,0.03839245821611935,-0.11065950565218884,0,3
708,7.08,GFC,0.030787534076234954,-0.5655783461168202,0,3
709,7.09,GFC,0.02877858077966992,0.3111611042677964,1,3
710,7.1000000000000005,GFC,0.03587306804292488,0.630979994671105,1,3
711,7.11,GFC,0.03228385695718393,-0.15571179978623523,0,3
712,7.12,GFC,0.024723072099886476,-0.07612684793945264,0,3
713,7.13,GFC,0.030493676532548246,0.26758329299137096,1,3
714,7.140000000000001,GFC,0.030928360583653742,0.43877573616860654,1,3
715,7.15,GFC,0.04622130798842855,0.264572964175068,1,3
716,7.16,GFC,0.03934634448150707,0.8275952741421619,1,3
717,7.17,GFC,0.04247615163364641,0.10925723522034253,1,3
718,7.18,GFC,0.027169971234642418,0.002846549224566744,1,3
719,7.19,GFC,0.035858856165006156,0.3264618347173017,1,3
720,7.2,GFC,0.0335241998529556,0.06492696486599021,1,3
721,7.21,GFC,0.02702666726885565,-0.10317557466355468,0,3
722,7.22,GFC,0.031521155750269175,1.0788445836731262,1,3
723,7.23,GFC,0.03516829723492348,1.0479143036822358,1,3
724,7.24,GFC,0.041471079563434425,-0.31133382288555955,0,3
725,7.25,GFC,0.03925248292902443,0.02026365371453312,1,3
726,7.26,GFC,0.029194862009116973,0.24344774320788987,1,3
727,7.2700000000000005,GFC,0.03324552913058727,-0.09503762453775667,0,3
728,7.28,GFC,0.03258429427408258,0.09743252324563981,1,3
729,7.29,GFC,0.038438214144654745,-0.0753903891800107,0,3
730,7.3,GFC,0.03832795115543566,0.4993924612969454,1,3
731,7.3100000000000005,GFC,0.029774196688547288,-0.23522274652484654,0,3
732,7.32,GFC,0.0265727021557135,-0.3454627677841414,0,3
733,7.33,GFC,0.027647654856350623,-1.0065420417140798,0,3
734,7.34,GFC,0.032459636522047246,-0.1542521575963292,0,3
735,7.3500000000000005,GFC,0.02898656512497526,0.03329775030566533,1,3
736,7.36,GFC,0.029228366414594403,0.4507056115752906,1,3
737,7.37,GFC,0.02147587107743785,-0.7925436554718341,0,3
738,7.38,GFC,0.03250725765411725,0.3350093571659223,1,3
739,7.390000000000001,GFC,0.03435111274171358,0.12236162287028732,1,3
740,7.4,GFC,0.028605509075208892,-0.19816541178041336,0,3
741,7.41,GFC,0.0496450813854387,0.8965335322153898,1,3
742,7.42,GFC,0.041427180136439645,-0.19836994034956348,0,3
743,7.43,GFC,0.04198612177511829,-0.6649984970312192,0,3
744,7.44,GFC,0.02521782844549409,-1.3243806045815822,0,3
745,7.45,GFC,0.030463877516729854,0.8309600211422996,1,3
746,7.46,GFC,0.03020837903437295,-0.034957054318253425,0,3
747,7.47,GFC,0.031248116726576132,-0.7954190930487327,0,3
748,7.48,GFC,0.029783662844364782,0.39420793257501957,1,3
749,7.49,GFC,0.03611841656880663,-0.07414449809469482,0,3
750,7.5,GFC,0.029997419962830035,-0.1253405323588717,0,3
751,7.51,GFC,0.038434507799615235,0.5138594415216688,1,3
752,7.5200000000000005,GFC,0.027664274533317983,0.13525426137313976,1,3
753,7.53,GFC,0.037551130267236,0.37332468664801033,1,3
754,7.54,GFC,0.025228068647642127,-0.8008411359158054,0,3
755,7.55,GFC,0.026758656043801184,-0.3978619997217767,0,3
756,7.5600000000000005,GFC,0.029553671174002497,0.7607586840191483,1,3
757,7.57,GFC,0.04343126788897463,0.6524091598447954,1,3
758,7.58,GFC,0.019022198481705485,0.07480647394354005,1,3
759,7.59,GFC,0.025730571411812203,0.12246580990783178,1,3
760,7.6000000000000005,GFC,0.03456932771017275,0.18479089689652572,1,3
761,7.61,GFC,0.05021124257098601,0.2803103259427905,1,3
762,7.62,GFC,0.03611544587244329,0.12240648521150468,1,3
763,7.63,GFC,0.03933357553860544,-0.14084440980667526,0,3
764,7.640000000000001,GFC,0.03718651594331164,-0.318476381511259,0,3
765,7.65,GFC,0.046163628270655184,0.017262785103277722,1,3
766,7.66,GFC,0.036870485848215076,-0.16766940778586728,0,3
767,7.67,GFC,0.03478823810515416,-0.47579520208813375,0,3
768,7.68,GFC,0.03072416350108478,-0.08926229448452826,0,3
769,7.69,GFC,0.029940838246964335,-0.5712088432387221,0,3
770,7.7,GFC,0.03193330688895263,-0.04654569118881229,0,3
771,7.71,GFC,0.03878874155898067,-0.03444963312178107,0,3
772,7.72,GFC,0.039606119742647744,0.1154641166664059,1,3
773,7.73,GFC,0.04054476962005409,0.1346600686701772,1,3
774,7.74,GFC,0.038551737393762414,0.27462775637753434,1,3
775,7.75,GFC,0.038449366633618524,0.26783068646020924,1,3
776,7.76,GFC,0.03872524403753946,-0.2118938235553486,0,3
777,7.7700000000000005,GFC,0.02102838186325513,-0.5991024286152319,0,3
778,7.78,GFC,0.02888917816118336,-0.35782447889750224,0,3
779,7.79,GFC,0.024323403930991076,-0.3976880033759462,0,3
780,7.8,GFC,0.04671298501727178,-0.010994021933047701,0,3
781,7.8100000000000005,GFC,0.03763700089403202,-0.10485989508801877,0,3
782,7.82,GFC,0.03253665654722848,-0.40230007433412956,0,3
783,7.83,GFC,0.0377948040247674,-0.44532242875182193,0,3
784,7.84,GFC,0.035688988537526216,-0.8777112478946711,0,3
785,7.8500000000000005,GFC,0.040867531417385014,-0.6619973840015085,0,3
786,7.86,GFC,0.03233295509144124,-0.23468269090312793,0,3
787,7.87,GFC,0.022628222074638996,0.17089735232379466,1,3
788,7.88,GFC,0.018265027342178792,0.10759124260432937,1,3
789,7.890000000000001,GFC,0.0323346146642596,0.21851269224328035,1,3
790,7.9,GFC,0.024996850029442786,0.5396578131700231,1,3
791,7.91,GFC,0.04144077169831672,-0.1716272148793351,0,3
792,7.92,GFC,0.02246569709453566,-0.5199992022916489,0,3
793,7.930000000000001,GFC,0.032292134528927076,-0.3298194393025073,0,3
794,7.94,GFC,0.038749501615170615,0.6460413842263122,1,3
795,7.95,GFC,0.03556051424900285,-0.5122040403427166,0,3
796,7.96,GFC,0.03717524553292253,0.6749669118048336,1,3
797,7.97,GFC,0.030784367950782383,0.6822463267601064,1,3
798,7.98,GFC,0.03377579271773449,-0.42602856323254434,0,3
799,7.99,GFC,0.028905056660763286,0.7984653730917111,1,3
800,8.0,GFC,0.03185325581740314,0.5496981078815634,1,3
801,8.01,GFC,0.03224739072441911,-0.28748147015517506,0,3
802,8.02,GFC,0.033419744668371276,0.13741725234973287,1,3
803,8.03,GFC,0.026640355906753215,-0.18482450112913368,0,3
804,8.040000000000001,GFC,0.04297125236962524,-0.13195792036844073,0,3
805,8.05,GFC,0.030490373740411983,0.47060257863691257,1,3
806,8.06,GFC,0.03313107336945682,-0.6085927738098484,0,3
807,8.07,GFC,0.03051288100280149,0.11410199716502395,1,3
808,8.08,GFC,0.03634308447036066,0.06359938848248642,1,3
809,8.09,GFC,0.029027444499826437,0.4080686341695148,1,3
810,8.1,GFC,0.035759753796104285,-0.4279648922800805,0,3
811,8.11,GFC,0.032982310912293075,-0.11337666603919444,0,3
812,8.120000000000001,GFC,0.038524341292337755,-1.031331676917127,0,3
813,8.13,GFC,0.026239892322045523,-0.3203232662484546,0,3
814,8.14,GFC,0.036205164494249854,-0.5829056207027874,0,3
815,8.15,GFC,0.02589279109834926,0.5643655370247314,1,3
816,8.16,GFC,0.03493262905055357,0.3589495022402469,1,3
817,8.17,GFC,0.032078458474359854,0.3799849536737897,1,3
818,8.18,GFC,0.031637331645720454,-0.11052643731686172,0,3
819,8.19,GFC,0.0475474933050713,-0.8043276729821767,0,3
820,8.2,GFC,0.036469232876235116,-1.3050537830028346,0,3
821,8.21,GFC,0.028412749947091455,-0.7511981904154637,0,3
822,8.22,GFC,0.03554462851604791,0.10801589854995901,1,3
823,8.23,GFC,0.03485578526959083,0.3334109493859352,1,3
824,8.24,GFC,0.0383446920203581,-0.6351566008413647,0,3
825,8.25,GFC,0.03193963370938819,-0.5442176361571187,0,3
826,8.26,GFC,0.02872037166464805,0.5386994294057097,1,3
827,8.27,GFC,0.0320560837473349,0.1558795441379795,1,3
828,8.28,GFC,0.038001667754426725,0.5916617898868654,1,3
829,8.290000000000001,GFC,0.03646282461799832,0.08106446548932646,1,3
830,8.3,GFC,0.03661096842290243,0.5284564775749927,1,3
831,8.31,GFC,0.03152476803094266,0.35177688426472026,1,3
832,8.32,GFC,0.033212352322848485,-0.2442339056219196,0,3
833,8.33,GFC,0.02421690660551301,-1.0983001192871895,0,3
834,8.34,GFC,0.03322634864549355,0.9900363029943859,1,3
835,8.35,GFC,0.034969733588503256,-1.0939242775571607,0,3
836,8.36,GFC,0.02910533620346888,0.14612086625596188,1,3
837,8.370000000000001,GFC,0.03741094686727968,-0.2591205684010126,0,3
838,8.38,GFC,0.03680179756110358,-0.057152008832514395,0,3
839,8.39,GFC,0.03549094053771321,-0.19989786508976004,0,3
840,8.4,GFC,0.03352726340821951,0.19005990185237578,1,3
841,8.41,GFC,0.029929637024067306,-0.34227517692109455,0,3
842,8.42,GFC,0.044365033117672946,-1.2527456846573064,0,3
843,8.43,GFC,0.032281866198791455,0.41731725171019596,1,3
844,8.44,GFC,0.03208677336207565,-0.325317867031806,0,3
845,8.45,GFC,0.03064902323619916,0.4011459266277855,1,3
846,8.46,GFC,0.03367835886940784,0.09393872114727955,1,3
847,8.47,GFC,0.03878096373023632,-0.3626675637637347,0,3
848,8.48,GFC,0.04542699310147812,0.5073065682975746,1,3
849,8.49,GFC,0.02972524353903281,-0.16739987506319715,0,3
850,8.5,GFC,0.03609137673529624,0.2891975818757396,1,3
851,8.51,GFC,0.030989357331462426,-0.20637875732755812,0,3
852,8.52,GFC,0.03494559481204661,-0.42206814101409806,0,3
853,8.53,GFC,0.0376409089080907,-0.040663675380286285,0,3
854,8.540000000000001,GFC,0.03251121053978038,-0.41101795266849117,0,3
855,8.55,GFC,0.03006403405174375,-1.011452904386977,0,3
856,8.56,GFC,0.0280099253557877,-0.288645059733423,0,3
857,8.57,GFC,0.035895669920190144,0.3284499702517503,1,3
858,8.58,GFC,0.036771436812319064,0.823017251907791,1,3
859,8.59,GFC,0.029816396804754605,-0.4912570060786389,0,3
860,8.6,GFC,0.033372885719274326,-0.26476144921725103,0,3
861,8.61,GFC,0.02648452726524661,-0.46403599336611456,0,3
862,8.620000000000001,GFC,0.036423484086768695,-0.2471590081675361,0,3
863,8.63,GFC,0.0424457987636085,-0.35394062738741405,0,3
864,8.64,GFC,0.034448298434992294,-0.27612180703813516,0,3
865,8.65,GFC,0.020129658699428895,-0.65036514861248,0,3
866,8.66,GFC,0.03264450623472414,-0.85468653611353,0,3
867,8.67,GFC,0.02667627891345946,0.21921098037576775,1,3
868,8.68,GFC,0.026767286471589623,-0.1187180697106544,0,3
869,8.69,GFC,0.03415802526672826,-0.31319776951864,0,3
870,8.700000000000001,GFC,0.03555038410385274,0.4383743909921273,1,3
871,8.71,GFC,0.035910544338552286,-0.45816529743325096,0,3
872,8.72,GFC,0.039882568486956885,0.6308753818743063,1,3
873,8.73,GFC,0.030818882299180932,0.7727680360973608,1,3
874,8.74,GFC,0.03694108394977513,0.2473071956646825,1,3
875,8.75,GFC,0.025328629997030467,-0.1482190284920909,0,3
876,8.76,GFC,0.034963321938586533,-0.4337232258525265,0,3
877,8.77,GFC,0.012851312192611104,-0.16741517636139908,0,3
878,8.78,GFC,0.034375072867104076,0.14981040695284006,1,3
879,8.790000000000001,GFC,0.032544135035853926,1.0839296514849792,1,3
880,8.8,GFC,0.03792238827040909,-0.36315950748145664,0,3
881,8.81,GFC,0.02918565603677701,-0.5426850262020835,0,3
882,8.82,GFC,0.03834108905001409,-0.7523458049977882,0,3
883,8.83,GFC,0.03618679910342091,-0.5176418196309194,0,3
884,8.84,GFC,0.028625026940205876,-0.06208846337858531,0,3
885,8.85,GFC,0.03572307630049736,-0.08145998220459028,0,3
886,8.86,GFC,0.03221319146433152,-0.48291354216087656,0,3
887,8.870000000000001,GFC,0.035328755081809035,-0.2566922341116807,0,3
888,8.88,GFC,0.023571009946233817,0.38601999223386574,1,3
889,8.89,GFC,0.032891688466892825,0.45831134072391877,1,3
890,8.9,GFC,0.03778767334998233,0.01095828822599644,1,3
891,8.91,GFC,0.027011559581985912,-0.7743184997424035,0,3
892,8.92,GFC,0.030948887323120636,0.4683435324992129,1,3
893,8.93,GFC,0.03514219476151472,0.5387431129941009,1,3
894,8.94,GFC,0.03574214208694919,-0.9108571379769925,0,3
895,8.950000000000001,GFC,0.02882664516500053,-0.7244562280908597,0,3
896,8.96,GFC,0.03467606779190692,-1.02889981203096,0,3
897,8.97,GFC,0.027424988685793905,-0.1215454494887475,0,3
898,8.98,GFC,0.029076075510540315,0.21894998637031038,1,3
899,8.99,GFC,0.032418491085374576,-0.25160344436909376,0,3
